"Titre";"Créateur";"Sujet";"Description";"Editeur";"Contributeur";"Date";"Type";"Format";"Identifiant";"Source";"Langue";"Relation";"Couverture";"Droit";"url"
"[Factum. Hugon de Givry, Claude. An 9]";"Pagès |Brun";"legs |legs conditionnels |domestiques |diffamation |diffusion du factum |censure |volonté du testateur |";"Titre complet : Mémoire pour Claude Hugon de Givry, héritier pour une sixieme portion de défunt Louis Guillouet d'Orvilliers, ancien lieutenant-général des armées navales, intimé et appelant ; Contre Simon Bélanger, ancien cuisinier de feu Louis Guillouet d'Orvilliers, habitant de la ville de Paris, appelant d'un jugement rendu au ci-devant tribunal civil de l'Allier, le 6 germinal an 8 ; et intimé.||Table Godemel : Legs : 2. le légataire peut-il exiger le paiement d’un legs conditionnel, lorsque la condition imposée n’a pas été remplie par lui ? en d’autres termes, un ancien domestique du testateur peut-il réclamer le legs que lui a fait son maître, autant qu’il sera à son service à l’heure de sa mort, s’il avait quitté ce service avant cette époque ?|";"De l'Imprimerie de Landriot (Riom)";;"An 9|1790-An 9|1789-1799 : Révolution |1799-1804 : Consulat |";"text|factum";"application/pdf|30  p.";"BCU_Factums_G1026";"Bibliothèque Université Clermont Auvergne| Cour d'Appel de Riom, Collection Godemel";"fre";"||||||";"Moulins (03190)";"Domaine public";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/BCU_Factums_G1026.pdf"
"[Factum. Autier, Nicolas. An 9]";"Pagès |Costes";"ventes |rentes foncières |";"Titre complet : Mémoire pour Nicolas Autier, propriétaire, habitant du lieu de Barmonteix, commune de Vernughol, intimé; contre Laurent, Anne-Gilberte, autre Laurent et Marie Peyronnet, popriétaires, habitans du Lieu de Voingt; Louis Peyronnet et Marie Peyronnet, sa femme, habitans de la commune d'Herment, appelans de deux sentences rendues en la ci-devant sénéchaussée d'Auvergne, les 12 mai 1784 et 19 juillet 1787 |note manuscrite jugement du tribunal d'Appel du 1er fructidor an 10 déclarant l'appel recevable quoique formé après 10 ans. Recueil manuscrit p. 326.||Table Godemel : Vente : 4. la vente faite le 22 8bre 1781, moyennant un prix déterminé, par françois peyronnet à michel pannevert, de diverses rentes, directes ou cens, ainsi qu’ils avaient été acquis de laurent simonnet, auquel il pourra s’addresser pour la remise des titres, était-elle ou non, parfaite, à défaut de tradition des titres ? contre qui l’acquéreur a-t-il dû agir pour obtenir cette remise ? sur qui doit retomber la perte de la chose vendue ?|";"De l'Imprimerie de Landriot (Riom)";;"An 9|1779-An 9|1774-1789 : Règne de Louis XVI -Fin de l’Ancien Régime |1789-1799 : Révolution |1799-1804 : Consulat |";"text|factum";"application/pdf|15 p.";"BCU_Factums_G1027";"Bibliothèque Université Clermont Auvergne| Cour d'Appel de Riom, Collection Godemel";"fre";"BCU_Factums_M0101||||||";"Verneugheol (63450) |Voingt (63467) |Herment (63175)";"Domaine public";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/BCU_Factums_G1027.pdf"
"[Factum. Chamerlat, Benoit. An 11?]";"Bergier";"ventes par adjudication forcée |biens nationaux |ventes |abbayes |hypothèques |créanciers privilégiés |";"Titre complet : Consultation pour le Citoyen Benoit Chamerlat. Habitant de la ville de Clermont-Ferrand, appelant ; Contre les créanciers hypothécaires inscrits du citoyen Pierre Reynaud, intimés.||Table Godemel : Ordre : 2. lorsque sur le prix à distribuer il arrive que des créanciers sont colloqués pour des rentes viagères, pour des droits ou actions éventuels, et pour toutes autres créances non exigibles, entre les mains de qui doivent rester les capitaux de ces collocations ? Le simple titre d’acquéreur de l’immeuble dont le prix est en distribution, donne-t-il, sur ce point, la préférence ? ou bien ces capitaux doivent-ils passer dans les mains des créanciers postérieurs ? si l’acquéreur, ou adjudicataire, est en même temps créancier privilégié, et que sa collocation, portant sur des capitaux sujets au payement de rentes et droits éventuels, ne lui assure pas son paiement et la garantie de son hypothèque, peut-il, à ce double titre, retenir entre ses mains tous les capitaux non éxigibles de quelque nature qu’ils soient, à la charge du service annuel, et de transmettre après son paiement complet. Intérêt : 1. quelles sont les créances qui produisent intérêts de leur nature ? 2. le créancier d’un capital produisant intérêt, doit-il être colloqué pour deux années d’arrérages, lors même qu’il n’a fait inscription que pour le capital ?|";"Chez J. Veysset (Clermont-Ferrand)";;"Circa An 11|1792-Circa An 11|1789-1799 : Révolution |1799-1804 : Consulat |";"text|factum";"application/pdf|23 p.";"BCU_Factums_G1028";"Bibliothèque Université Clermont Auvergne| Cour d'Appel de Riom, Collection Godemel";"fre";"||||||";"Clermont-Ferrand (63113) |Cébazat (63063)";"Domaine public";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/BCU_Factums_G1028.pdf"
"[Factum. De Moré, Albert-François. 1790]";"Despérouses |Andraud
|Lapeyre| |Mandet
";"percière |terriers |colonat |domaine direct et domaine utile |";"Titre complet : Mémoire à consulter pour Messire Albert-François de Moré, chevalier, major en second au régiment de Dauphiné, seigneur de Pont-Gibaud, défendeur. Contre sieur Gaspard Papon, demandeur.||Table Godemel : Percière : 1. les concessions de terrain faites à titre de percière conservent-elles au concédant le domaine direct ? la possession utile du concessionnaire lui attribue-t-elle droit de propriété et par suite celui de prescrire contre le concédant ?|";"s.n.";;"1790|1769-1790|1716-1774 : Règne de Louis XV |1774-1789 : Règne de Louis XVI -Fin de l’Ancien Régime |1789-1799 : Révolution |";"text|factum";"application/pdf|14 p.";"BCU_Factums_G1029";"Bibliothèque Université Clermont Auvergne| Cour d'Appel de Riom, Collection Godemel";"fre";"||||||";"Pontgibaud (63285)";"Domaine public";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/BCU_Factums_G1029.pdf"
"[Table des matières Godemel volume 10]";0;0;"|||";0;;"||";"text|table des matières";"application/pdf|8 p.";"BCU_Factums_G1030";"Bibliothèque Université Clermont Auvergne| Cour d'Appel de Riom, Collection Godemel";"fre";"||||||";0;"Domaine public";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/BCU_Factums_G1030.pdf"
"[Factum. Ducourthial, Gilbert. An 9?]";"Toutée |Toutée
|Gaschon |Deval |Boyrot |Dartis-Marcillat |Picot-Lacombe |Maugue |Siméon |Portalis |Muraire |Favard |Ferey
";"successions |contrats de mariage |testaments |droit d’aînesse |secondes noces |loi du 17 nivôse An 2 |égalité des héritiers |rétroactivité de la loi |doctrine |application des lois dans le temps |coutume d'Auvergne |forclusion |";"Titre complet : Consultations.||Table Godemel : Election : l’institution sera au profit de l’ainé des mâles, et s’il n’y en a point au profit de l’ainé des filles. de ce mariage sont issus trois enfans mâles. Le père est décédé en juillet 1793, longtemps après sa femme, et sans faire d’élection. que devient l’institution ? deux systêmes : pour le fils ainé, 1° l’institution au profit des enfans du second mariage est valable, et doit avoir son exécution ; 2° n’y ayant pas eu d’élection, l’ainé des mâles désigné pour recueillir l’institution, doit en profiter seul pour le tiers qui en fait l’objet ; 3° la fille née du premier mariage, relevée de sa forclusion, prendra sa portion, c'est-à-dire le quart dans les deux tiers formant la succession ab intestat. pour les autres enfans, 1° la faculté d’opter ou d’élire accordée par Gilbert Ducourthial à sa seconde épouse, par leur contrat de mariage, donne lieu à la nullité de la disposition contenue dans ce contrat ; 2° en supposant que cette disposition ne fut pas nulle par le défaut d’une volonté libre, le fils ainé ne pourrait prétendre qu’il a été saisi du tiers, au préjudice des autres enfans ; 3° le fils ainé n’ayant pas été saisi individuellement, les enfans du second lit ne l’ont point été collectivement ; la condition attachée à la disposition ayant manquée, tous les enfans sont appelés à recueillir la succession, par égalité, comme héritiers de droit.|";"De l'Imprimerie de Landriot (Riom)";;"Circa An 9|1778-Circa An 9|1774-1789 : Règne de Louis XVI -Fin de l’Ancien Régime |1789-1799 : Révolution |1799-1804 : Consulat |";"text|factum";"application/pdf|54 p.";"BCU_Factums_G1101";"Bibliothèque Université Clermont Auvergne| Cour d'Appel de Riom, Collection Godemel";"fre";"BCU_Factums_G1102||||||";"Pontaumur (63283) |Landogne (63186)";"Domaine public";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/BCU_Factums_G1101.pdf"
"[Factum. Ducourthial, Gilberte. An 9?]";"Grenier |Desèze
|Bigot-Préameneu
";"successions |contrats de mariage |testaments |droit d’aînesse |secondes noces |loi du 17 nivôse An 2 |égalité des héritiers |rétroactivité de la loi |doctrine |application des lois dans le temps |coutume d'Auvergne |forclusion |";"Titre complet : Mémoire à consulter, et consultation, pour Gilberte Ducourthial et Marie-Joseph Maignol son mari, et les citoyens Ducourthial-Lasuchette enfans puînés de Gilbert Ducourthial ; Contre Jean-Baptiste-Gilbert Ducourthial aîné.||Table Godemel : Election : l’institution sera au profit de l’ainé des mâles, et s’il n’y en a point au profit de l’ainé des filles. de ce mariage sont issus trois enfans mâles. Le père est décédé en juillet 1793, longtemps après sa femme, et sans faire d’élection. que devient l’institution ? deux systêmes : pour le fils ainé, 1° l’institution au profit des enfans du second mariage est valable, et doit avoir son exécution ; 2° n’y ayant pas eu d’élection, l’ainé des mâles désigné pour recueillir l’institution, doit en profiter seul pour le tiers qui en fait l’objet ; 3° la fille née du premier mariage, relevée de sa forclusion, prendra sa portion, c'est-à-dire le quart dans les deux tiers formant la succession ab intestat. pour les autres enfans, 1° la faculté d’opter ou d’élire accordée par Gilbert Ducourthial à sa seconde épouse, par leur contrat de mariage, donne lieu à la nullité de la disposition contenue dans ce contrat ; 2° en supposant que cette disposition ne fut pas nulle par le défaut d’une volonté libre, le fils ainé ne pourrait prétendre qu’il a été saisi du tiers, au préjudice des autres enfans ; 3° le fils ainé n’ayant pas été saisi individuellement, les enfans du second lit ne l’ont point été collectivement ; la condition attachée à la disposition ayant manquée, tous les enfans sont appelés à recueillir la succession, par égalité, comme héritiers de droit.|";"de l'imprimerie du Dépôt des lois (Paris)";;"Circa An 9|1778-Circa An 9|1774-1789 : Règne de Louis XVI -Fin de l’Ancien Régime |1789-1799 : Révolution |1799-1804 : Consulat |";"text|factum";"application/pdf|47 p.";"BCU_Factums_G1102";"Bibliothèque Université Clermont Auvergne| Cour d'Appel de Riom, Collection Godemel";"fre";"BCU_Factums_G1101||||||";"Pontaumur (63283) |Landogne (63186)";"Domaine public";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/BCU_Factums_G1102.pdf"
"[Factum. Bonnamour, François. An 8?]";"Grenier |Pagès
|Andraud |Toutée |Verny |Rolland |Dartis-Marsillac |Sauret |Durin |Mizon |Pinot |Borye |Bergier
";"créances |assignats |ventes |immeubles |biens nationaux |abbayes |";"Titre complet : Précis pour François Bonnamour, propriétaire, demeurant à Saint-Gilbert, commune de Saint-Didier ; Contre François Morand, propriétaire, demaurant en la commune de Jenzat.||Table Godemel : Assignats - bail en assignats : 1. des effets souscrits pendant le cours des assignats, représentant le prix d’un immeuble vendu, ne peuvent être soumis à l’échelle de dépréciation du papier monnaie, mais sont payables, en conformité de la loi du 16 nivôse an 6, d’après l’estimation des immeubles au temps du contrat.|";"De l'imprimerie de Landriot (Riom)";;"Circa An 8|1793-Circa An 8|1789-1799 : Révolution |1799-1804 : Consulat |";"text|factum";"application/pdf|12 p.";"BCU_Factums_G1103";"Bibliothèque Université Clermont Auvergne| Cour d'Appel de Riom, Collection Godemel";"fre";"||||||";"Saint-Didier-la-Forêt (03227) |Jenzat (03133)";"Domaine public";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/BCU_Factums_G1103.pdf"
"[Factum. Pailler, Pierre. 1777]";"Grenier Aîné |Chabrol
|Ducrohet |Cathol |Grangier |Pradier |Fressanges |Gaschon |Logpré |Jaffreux |Tachard |Grenier Jeune
";"testaments |créances |successions |";"Titre complet : Consultation pour Pierre Pailler, contre Raimond Durand.||Table Godemel : Pouvoir : 3. le pouvoir donné à sa femme, par le testateur, de vendre une partie de ses immeubles pour payer les dettes de sa succession est valable, ainsi que les ventes faites par elle, en exécution du testament. les enfans ne peuvent les attaquer de nullité.|";"de l'imprimerie de Martin Dégoutte (Riom)";;"1777|1757-1777|1716-1774 : Règne de Louis XV |1774-1789 : Règne de Louis XVI -Fin de l’Ancien Régime |";"text|factum";"application/pdf|8 p.";"BCU_Factums_G1104";"Bibliothèque Université Clermont Auvergne| Cour d'Appel de Riom, Collection Godemel";"fre";"||||||";"Espinasse (63152) |Chaudes-Aigues (15045)";"Domaine public";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/BCU_Factums_G1104.pdf"
"[Factum. Teilhard, Jeanne-Geneviève. An 9?]";"Pagès |Gourbeyre";"successions |égalité des héritiers |testaments |plus-value |coutume d'Auvergne |intention du testateur |";"Titre complet : Mémoire pour Dame Jeanne-Geneviève Teilhard, veuve d'Antoine Arragonès-Laval, habitante de la ville de Clermont-Ferrand, intimée et appelante d'un jugement rendu au ci-devant tribunal civil du Puy-De-Dôme, le 6 messidor an 7 ; Contre dame Geneviève Teilhard et Jean-Baptiste Girard-Labatisse, son mari, de lui autorisée, habitans de la même ville de Clermont, appelans et intimés.||Table Godemel : Institution d'héritier : 7. par les deux contrats de mariage de ses filles, Teilhard Beauvereix les instituant ses héritières, conjointement et par égale portion, fait entre elles le partage de ses biens, pour éviter le morcellement de deux propriétés considérables, avec la condition de ne point s’écarter du partage qu’il vient d’effectuer. - ce règlement doit-il être exécuté s’il y a inégalité dans les lots ?|";"De l'imprimerie de Landriot (Riom)";;"Circa An 9|1765-Circa An 9|1716-1774 : Règne de Louis XV |1774-1789 : Règne de Louis XVI -Fin de l’Ancien Régime |1789-1799 : Révolution |1799-1804 : Consulat |";"text|factum";"application/pdf|26 p.";"BCU_Factums_G1105";"Bibliothèque Université Clermont Auvergne| Cour d'Appel de Riom, Collection Godemel";"fre";"BCU_Factums_G1106||||||";"Clermont-Ferrand (63113) |Les-Martres-de-Veyre (63214)";"Domaine public";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/BCU_Factums_G1105.pdf"
"[Factum. Teilhard, Geneviève. An 9?]";"Devèze, avoué";"successions |égalité des héritiers |testaments |plus-value |coutume d'Auvergne |intention du testateur |avancement d'hoirie |";"Titre complet : Mémoire pour Dame Geneviève Teilhard, et Jean-Baptiste Girard-Labatisse, son mari, de lui authorisée, habitans de la ville de Clermont-Ferrand, appelans et intimés ; Contre dame Jeanne-Geneviève Teilhard, veuve d'Antoine Arragonès-Laval, habitante de la même ville, intimée et appelante. |Annotations manuscrites: jugement du 11 floréal an 9, indiquant qu'une transaction a été faite entre les deux parties.||Table Godemel : Institution d'héritier : 7. par les deux contrats de mariage de ses filles, Teilhard Beauvereix les instituant ses héritières, conjointement et par égale portion, fait entre elles le partage de ses biens, pour éviter le morcellement de deux propriétés considérables, avec la condition de ne point s’écarter du partage qu’il vient d’effectuer. - ce règlement doit-il être exécuté s’il y a inégalité dans les lots ?|";"Chez Veysset (Clermont-Ferrand)";;"Circa An 9|1765-Circa An 9|1716-1774 : Règne de Louis XV |1774-1789 : Règne de Louis XVI -Fin de l’Ancien Régime |1789-1799 : Révolution |1799-1804 : Consulat |";"text|factum";"application/pdf|27 p.";"BCU_Factums_G1106";"Bibliothèque Université Clermont Auvergne| Cour d'Appel de Riom, Collection Godemel";"fre";"BCU_Factums_G1105||||||";"Clermont-Ferrand (63113) |Les Martres-de-Veyre (63214)";"Domaine public";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/BCU_Factums_G1106.pdf"
